700   0,003   7,88985275874075E-09   38
700   0,004   7,87290364403137E-09   38
700   0,005   7,87843105372661E-09   38
700   0,006   7,88936851119793E-09   38
700   0,007   7,901561241382E-09   38
700   0,008   7,9141523926477E-09   38
700   0,009   7,9269755387687E-09   38
700   0,01   7,94000468475983E-09   38
700   0,011   7,95323851419772E-09   38
700   0,012   7,96667574143636E-09   38
700   0,013   7,98031065325985E-09   38
700   0,014   7,99413330683353E-09   38
700   0,015   8,00813072640282E-09   38
700   0,016   8,02228814343428E-09   38
700   0,017   8,03659001238314E-09   38
700   0,018   8,05102074221315E-09   38
700   0,019   8,06556516036033E-09   38
700   0,02   8,0802087578993E-09   38
700   0,021   8,09493777647569E-09   38
700   0,022   8,10973919728814E-09   38
700   0,023   8,12460068421045E-09   38
700   0,024   8,13951052041934E-09   38
700   0,025   8,15445756362358E-09   38
700   0,026   8,16943123164213E-09   38
700   0,027   8,18442151931571E-09   38
700   0,028   8,19941904035485E-09   38
700   0,029   8,21441508378142E-09   38
700   0,03   8,22940167360043E-09   38
700   0,031   8,24437162147177E-09   38
700   0,032   8,25931856456936E-09   38
700   0,033   8,27423698376475E-09   38
700   0,034   8,28912220016505E-09   38
700   0,035   8,30397035050146E-09   38
700   0,036   8,31877834370565E-09   38
700   0,037   8,3335438022043E-09   38
700   0,038   8,34826499204366E-09   38
700   0,039   8,36294074605546E-09   38
700   0,04   8,37757038401189E-09   38
700   0,041   8,39215363321811E-09   38
700   0,042   8,40669055237052E-09   38
700   0,043   8,42118146083615E-09   38
700   0,044   8,43562687486262E-09   38
700   0,045   8,45002745163424E-09   38
700   0,046   8,46438394157845E-09   38
700   0,047   8,47869714890314E-09   38
700   0,048   8,49296790002E-09   38
700   0,049   8,5071970192617E-09   38
800   0,001   7,09777907976899E-09   38
800   0,002   6,95349119130984E-09   38
800   0,003   6,89216949095399E-09   38
800   0,004   6,88401242038443E-09   38
800   0,005   6,89082190989553E-09   38
800   0,006   6,9006759528649E-09   38
800   0,007   6,91118061265758E-09   38
800   0,008   6,92191949498754E-09   38
800   0,009   6,93284173990314E-09   38
800   0,01   6,94395746803937E-09   38
800   0,011   6,95527865363796E-09   38
800   0,012   6,96680904215261E-09   38
800   0,013   6,97854426943518E-09   38
800   0,014   6,99047395866588E-09   38
800   0,015   7,00258390482839E-09   38
800   0,016   7,01485787710233E-09   38
800   0,017   7,02727894161357E-09   38
800   0,018   7,03983033034808E-09   38
800   0,019   7,05249593324461E-09   38
800   0,02   7,06526051114745E-09   38
800   0,021   7,07810972879759E-09   38
800   0,022   7,09103009497008E-09   38
800   0,023   7,10400887644618E-09   38
800   0,024   7,11703402899416E-09   38
800   0,025   7,13009416638637E-09   38
800   0,026   7,14317857077436E-09   38
800   0,027   7,15627723588364E-09   38
800   0,028   7,16938092846965E-09   38
800   0,029   7,18248125228401E-09   38
800   0,03   7,19557070095991E-09   38
800   0,031   7,20864269020277E-09   38
800   0,032   7,22169156418291E-09   38
800   0,033   7,23471257516407E-09   38
800   0,034   7,24770183863392E-09   38
800   0,035   7,26065626836157E-09   38
800   0,036   7,27357349691396E-09   38
800   0,037   7,28645178741132E-09   38
800   0,038   7,29928994191758E-09   38
800   0,039   7,31208721108052E-09   38
800   0,04   7,3248432086543E-09   38
800   0,041   7,33755783351533E-09   38
800   0,042   7,35023120081478E-09   38
800   0,043   7,36286358307406E-09   38
800   0,044   7,37545536134085E-09   38
800   0,045   7,38800698600421E-09   38
800   0,046   7,40051894649213E-09   38
800   0,047   7,41299174884272E-09   38
800   0,048   7,42542590001511E-09   38
800   0,049   7,43782189777447E-09   38
900   0,001   6,2931856101058E-09   38
900   0,002   6,16607729342704E-09   38
900   0,003   6,11998836386456E-09   38
900   0,004   6,11687904246889E-09   38
900   0,005   6,12385746824628E-09   38
900   0,006   6,1326157761492E-09   38
900   0,007   6,14173317012474E-09   38
900   0,008   6,15101205005376E-09   38
900   0,009   6,16045710524622E-09   38
900   0,01   6,17009510214712E-09   38
900   0,011   6,17994321661488E-09   38
900   0,012   6,19000603220271E-09   38
900   0,013   6,20027808433384E-09   38
900   0,014   6,2107471149122E-09   38
900   0,015   6,22139691715921E-09   38
900   0,016   6,2322095076438E-09   38
900   0,017   6,24316661369472E-09   38
900   0,018   6,25425056483377E-09   38
900   0,019   6,26544472282691E-09   38
900   0,02   6,27673359811253E-09   38
900   0,021   6,28810278914436E-09   38
900   0,022   6,29953885363513E-09   38
900   0,023   6,31102918562078E-09   38
900   0,024   6,3225619376815E-09   38
900   0,025   6,33412599926772E-09   38
900   0,026   6,34571102270127E-09   38
900   0,027   6,35730747829461E-09   38
900   0,028   6,36890671757455E-09   38
900   0,029   6,38050102639138E-09   38
900   0,03   6,39208365524163E-09   38
900   0,031   6,40364882038467E-09   38
900   0,032   6,41519167490607E-09   38
900   0,033   6,42670825304125E-09   38
900   0,034   6,43819539363336E-09   38
900   0,035   6,44965064969455E-09   38
900   0,036   6,4610721910055E-09   38
900   0,037   6,47245870589195E-09   38
900   0,038   6,48380930710904E-09   38
900   0,039   6,4951234454094E-09   38
900   0,04   6,50640083306931E-09   38
900   0,041   6,51764137850511E-09   38
900   0,042   6,5288451321906E-09   38
900   0,043   6,54001224339779E-09   38
900   0,044   6,55114292681191E-09   38
900   0,045   6,56223743779053E-09   38
900   0,046   6,57329605490548E-09   38
900   0,047   6,58431906839561E-09   38
900   0,048   6,59530677322703E-09   38
900   0,049   6,60625946558275E-09   38
1000   0,001   5,65106857584E-09   38
1000   0,002   5,53895581560621E-09   38
1000   0,003   5,50404575191014E-09   38
1000   0,004   5,50383569366715E-09   38
1000   0,005   5,51054769368572E-09   38
1000   0,006   5,51833562884323E-09   38
1000   0,007   5,52633376388237E-09   38
1000   0,008   5,53446116048847E-09   38
1000   0,009   5,54275070125507E-09   38
1000   0,01   5,55123641555563E-09   38
1000   0,011   5,55993642920096E-09   38
1000   0,012   5,56885386617762E-09   38
1000   0,013   5,57798090473024E-09   38
1000   0,014   5,58730283725973E-09   38
1000   0,015   5,59680137254224E-09   38
1000   0,016   5,60645701989723E-09   38
1000   0,017   5,61625060813521E-09   38
1000   0,018   5,62616409287147E-09   38
1000   0,019   5,63618084935442E-09   38
1000   0,02   5,64628564907702E-09   38
1000   0,021   5,65646448872352E-09   38
1000   0,022   5,66670439316673E-09   38
1000   0,023   5,6769932637475E-09   38
1000   0,024   5,68731979932478E-09   38
1000   0,025   5,69767348630923E-09   38
1000   0,026   5,70804463638399E-09   38
1000   0,027   5,71842444491539E-09   38
1000   0,028   5,72880504559667E-09   38
1000   0,029   5,73917954382396E-09   38
1000   0,03   5,74954201952052E-09   38
1000   0,031   5,7598874974837E-09   38
1000   0,032   5,77021188876055E-09   38
1000   0,033   5,78051190979335E-09   38
1000   0,034   5,79078498736382E-09   38
1000   0,035   5,80102915719572E-09   38
1000   0,036   5,8112429629845E-09   38
1000   0,037   5,82142536107863E-09   38
1000   0,038   5,83157563438992E-09   38
1000   0,039   5,84169331759222E-09   38
1000   0,04   5,851778134398E-09   38
1000   0,041   5,86182994673348E-09   38
1000   0,042   5,87184871495219E-09   38
1000   0,043   5,88183446781024E-09   38
1000   0,044   5,89178728071582E-09   38
1000   0,045   5,9017072607179E-09   38
1000   0,046   5,91159453676474E-09   38
1000   0,047   5,92144925390034E-09   38
1000   0,048   5,9312715702478E-09   38
1000   0,049   5,94106165582359E-09   38
